Order_ID,Customer_ID,Customer_Name,Email,Phone,Movie_Title,Theatre,City,Show_Date,Show_Time,Booking_Date,Seat_Type,Quantity,Price,Discount,Total_Amount,Payment_Mode,Payment_Status,Booking_Channel,Seat_Numbers,Feedback_Score,Remarks,Sales_Agent,Is_Refunded,Booking_ID,Screen,Ticket_Type,Promo_Code,Loyalty_Points
ORD108062,CUST64675,John Doe,john567@example.com,,House of Tricks,Inox Mall,Delhi,18-05-2020,23:30,08-05-2020,,,1163.6,25,-45.65,card,,Box Office,,5,VIP guest,Agent C,TRUE,BKG15576,,,,10
ORD107692,CUST59916,John Doe,john682@example.com,98765 43210,Broken Strings,Grand Theatre,Mumbai,29-08-2020,16:30,05-08-2020,Premium,0,612.12,,1615.42,card,Failed,,,,Late arrival,Agent B,TRUE,BKG24763,Screen 2,Single,NEW50,0
ORD105754,CUST31891,Amit Sharma,,12345,Ocean's Whisper,Inox Mall,Delhi,28-09-2020,19:00,21-09-2020,Balcony,3,1358.48,0,4055.43,card,,online,"C3,B14,C22",-1,,Agent B,FALSE,BKG48879,,,FREESNACK,
ORD106198,CUST57982,,,98765 43210,The Last Frontier,Cinepolis Plaza,Hyderabad,26-06-2022,16:30,11-06-2022,Regular,3,859.08,5,2448.37,Cahs,Failed,,"C7,B25,A22",,VIP guest,Agent C,TRUE,BKG14473,,Single,save10,50
ORD107965,CUST70424,,user72@example.com,,The Last Frontier,Grand Theatre,Chennai,19-06-2025,15:15,01-06-2025,Reguler,2,670.11,0,1340.22,Card,,Third-Party,"A19,B6",-1,Late arrival,Agent B,FALSE,BKG69595,Screen 1,,NEW50,50
ORD106282,CUST9241,Ravi Kumar,ravi309@example.com,98765 43210,Hidden Truths,Grand Theatre,Pune,05-12-2021,10:15,08-11-2021,Regular,2,959.72,5,1823.46,Cahs,Failed,online,"A6,B24",5,,Agent B,TRUE,BKG73533,Screen 3,Single,save10,100
ORD108605,CUST89812,Amit Sharma,amit35@example.com,12345,Final Alarm,,Pune,03-01-2021,13:15,22-12-2020,Reguler,1,944.38,,944.38,card,Pending,online,C1,3,VIP guest,Agent B,,BKG50258,Screen 1,,,10
ORD108174,CUST83829,Ravi Kumar,ravi210@example.com,98765 43210,Hidden Truths,Inox Mall,Kolkata,08-08-2025,17:00,23-07-2025,Premium,-1,637.5,25,3750.25,UPI,Failed,online,,3,Late arrival,,FALSE,BKG78888,Screen 1,Family,save10,200
ORD108974,CUST6680,,user991@example.com,98765 43210,The Silent Echo,Inox Mall,,31-10-2020,22:30,31-10-2020,Reguler,3,231.54,-5,729.34,Cahs,,Online,"B2,A26,C29",-1,,,FALSE,BKG32023,Screen 1,Combo,,10
ORD104773,CUST87674,Priya Singh,priya145@example.com,,Midnight Sonata,Inox Mall,Mumbai,29-05-2021,15:15,02-05-2021,,1,1095.98,0,1105.98,UPI,Paid,Online,B10,3,VIP guest,,TRUE,BKG92522,,Family,NEW50,100
ORD100670,CUST9724,Amit Sharma,amit54@example.com,9.18735E+11,The Silent Echo,Cinepolis Plaza,Delhi,24-11-2021,16:45,15-11-2021,Premium,0,795.04,15,,Cash,Failed,online,,5,,,TRUE,BKG49358,,Combo,,10
ORD103978,CUST80298,,user164@example.com,98765 43210,The Last Frontier,Inox Mall,,18-09-2020,14:00,15-09-2020,Balcony,1,736.95,50,348.47,card,,third party,B7,-1,VIP guest,Agent B,TRUE,BKG39860,Screen 3,Single,FREESNACK,200
ORD107230,CUST12453,Amit Sharma,amit630@example.com,,Ocean's Whisper,PVR Phoenix,Mumbai,29-01-2021,20:15,19-01-2021,Premium,-1,950.98,-5,,,Paid,,,2,,Agent C,FALSE,BKG56686,,Family,FREESNACK,100
ORD100488,CUST7288,,user725@example.com,9.16397E+11,House of Tricks,PVR Phoenix,,11-11-2021,16:15,02-11-2021,premium ,3,662.93,15,1700.47,UPI,Pending,third party,"A8,A20,A19",3,VIP guest,,FALSE,BKG40965,Screen 1,Combo,NEW50,
ORD106379,CUST66097,Ravi Kumar,ravi346@example.com,,Space Riders,Inox Mall,Bengaluru,17-08-2025,11:45,11-08-2025,Reguler,1,900.58,50,450.29,,,Third-Party,A12,1,VIP guest,Agent C,TRUE,BKG85315,Screen 2,Family,save10,
ORD103214,CUST28226,John Doe,john165@example.com,,House of Tricks,Cinepolis Plaza,Bengaluru,08-01-2025,16:15,03-01-2025,Regular,-1,1133.91,15,,,Failed,Online,,1,VIP guest,Agent A,FALSE,BKG43801,,Combo,,
ORD102794,CUST31932,Sangeetha K,sangeetha678@example.com,98765 43210,Love & Pixels,Grand Theatre,Delhi,25-10-2023,20:45,03-10-2023,premium ,1,987.42,0,967.42,Online,,third party,B15,4,,Agent A,FALSE,BKG87260,Screen 2,,NEW50,200
ORD100681,CUST88723,Ravi Kumar,ravi139@example.com,9.16919E+11,House of Tricks,Inox Mall,Ahmedabad,16-09-2023,12:45,12-09-2023,Reguler,0,645.67,25,,Cahs,Failed,online,,2,,Agent B,TRUE,BKG37710,Screen 1,,NEW50,50
ORD102312,CUST99505,Ravi Kumar,ravi209example.com,,Love & Pixels,Grand Theatre,,20-04-2019,13:00,17-04-2019,Premium,0,887.44,10,,Card,Paid,online,,2,,Agent B,TRUE,BKG61102,,Family,save10,200
ORD104031,CUST78107,John Doe,john803@example.com,12345,Hidden Truths,Cinepolis Plaza,Chennai,08-02-2021,09:00,29-01-2021,Reguler,0,1063.44,,,Online,Pending,Third-Party,,4,Late arrival,Agent B,FALSE,BKG75478,,Family,save10,50
ORD109195,CUST99317,John Doe,john212@example.com,98765 43210,The Last Frontier,Inox Mall,Bengaluru,06-06-2020,12:00,18-05-2020,Reguler,1,859.78,15,730.81,Cash,Failed,third party,A3,2,,,FALSE,BKG23500,,Family,FREESNACK,10
ORD106394,CUST9683,Sangeetha K,sangeetha142@example.com,12345,Hidden Truths,Cinepolis Plaza,Mumbai,19-09-2021,09:15,03-09-2021,Balcony,4,773.08,0,3072.32,card,Failed,online,"B24,A29,B23,B13",5,Cancelled,Agent A,FALSE,BKG96678,Screen 3,Family,,0
ORD104259,CUST20505,Amit Sharma,amit846@example.com,,Hidden Truths,Cinepolis Plaza,Chennai,21-05-2025,22:30,16-05-2025,VIP,3,742.77,0,2208.3,Cahs,Pending,third party,"C29,B14,B30",3,,Agent B,FALSE,BKG16990,,Family,NEW50,50
ORD105357,CUST14388,,,,The Silent Echo,,Pune,25-05-2019,18:15,14-05-2019,Balcony,3,,5,,Cahs,Paid,third party,"A11,A23,B25",1,Cancelled,Agent B,FALSE,BKG16322,,Family,,
ORD108748,CUST57580,Sangeetha K,sangeetha433@example.com,12345,House of Tricks,PVR Phoenix,Kolkata,13-09-2024,19:00,10-09-2024,Reguler,4,386.3,0,1545.22,Card,Failed,third party,"C3,C10,C21,C11",1,,Agent C,TRUE,BKG34514,Screen 2,Family,FREESNACK,50
ORD103415,CUST25579,Amit Sharma,amit759@example.com,98765 43210,Midnight Sonata,Grand Theatre,Chennai,30-07-2023,19:15,17-07-2023,Regular,3,,-5,,UPI,Failed,,"A5,A10,B10",6,Late arrival,Agent C,FALSE,BKG62893,,Combo,FREESNACK,
ORD106016,CUST25752,Amit Sharma,amit144@example.com,,Love & Pixels,Grand Theatre,,09-08-2020,12:45,11-07-2020,,2,498.95,,977.89,,Paid,,"A14,C25",-1,Cancelled,Agent A,TRUE,BKG17200,Screen 1,Family,,10
ORD107639,CUST66281,,user895@example.com,12345,Hidden Truths,,,14-02-2025,09:45,01-02-2025,Reguler,0,845.93,-5,,Cash,Paid,Box Office,,6,,Agent A,TRUE,BKG94318,,Family,,0
ORD106046,CUST54489,,user863@example.com,12345,House of Tricks,Grand Theatre,Chennai,23-05-2025,21:30,21-05-2025,,3,1073.29,15,2736.89,Online,Pending,Box Office,"A15,C2,B27",6,,,TRUE,BKG52497,Screen 3,,save10,10
ORD103992,CUST38443,Amit Sharma,amit989@example.com,9.1642E+11,Space Riders,Regal Cinema,Kolkata,15-01-2025,19:45,04-01-2025,VIP,2,595.3,5,1141.08,card,,online,"A18,C29",1,Cancelled,,TRUE,BKG21106,Screen 2,Single,save10,100
ORD100673,CUST63808,Sangeetha K,sangeetha956@example.com,,Hidden Truths,PVR Phoenix,Kolkata,08-07-2021,12:45,04-07-2021,Reguler,3,1195.06,,3595.17,UPI,Paid,third party,"C19,C26,A23",1,,Agent A,TRUE,BKG54601,,Combo,NEW50,100
ORD101645,CUST66472,Ravi Kumar,ravi869@example.com,12345,Ocean's Whisper,Regal Cinema,Mumbai,16-05-2023,12:15,30-04-2023,Balcony,3,436.15,,1308.45,,,Third-Party,"A28,C21,A1",3,Late arrival,Agent C,FALSE,BKG39388,Screen 1,Combo,,10
ORD108903,CUST81003,John Doe,john942@example.com,,Ocean's Whisper,Inox Mall,Pune,07-06-2019,21:30,31-05-2019,Regular,4,1229.13,-5,5142.36,Card,Pending,online,"A21,C9,C29,B11",-1,VIP guest,Agent B,TRUE,BKG24819,Screen 2,,save10,100
ORD104831,CUST91774,Amit Sharma,amit253@example.com,98765 43210,Ocean's Whisper,Cinepolis Plaza,Ahmedabad,21-10-2025,21:00,22-09-2025,Balcony,1,1006.57,0,1016.57,Online,Paid,third party,B11,-1,,Agent C,TRUE,BKG69881,Screen 1,Family,NEW50,100
ORD104632,CUST39874,John Doe,john401@example.com,9.17037E+11,,Regal Cinema,Delhi,29-12-2021,11:30,26-12-2021,Regular,1,651.37,5,618.8,Online,Pending,Box Office,B28,3,Late arrival,Agent B,TRUE,BKG45374,,Combo,save10,50
ORD108935,CUST5274,Ravi Kumar,ravi380@example.com,9.1933E+11,House of Tricks,Regal Cinema,Hyderabad,12-07-2021,22:00,07-07-2021,Regular,0,578.63,,1898.89,,Paid,Box Office,,5,,Agent B,FALSE,BKG73427,Screen 2,Single,NEW50,10
ORD102769,CUST38512,Ravi Kumar,ravi14@example.com,12345,,Inox Mall,Bengaluru,05-02-2025,23:15,27-01-2025,VIP,-1,182.47,15,,Online,Pending,,,3,VIP guest,Agent C,,BKG46172,Screen 1,,,
ORD101585,CUST97391,Amit Sharma,amit863@example.com,9.19802E+11,Hidden Truths,PVR Phoenix,Chennai,03-04-2023,13:00,19-03-2023,VIP,-1,1075.37,10,4173.8,,Failed,third party,,5,,Agent B,FALSE,BKG84713,Screen 1,Single,save10,100
ORD109640,CUST66902,Ravi Kumar,ravi977@example.com,12345,Final Alarm,,Kolkata,27-04-2025,23:45,31-03-2025,Regular,,843.85,50,,,,Third-Party,,-1,Late arrival,,,BKG56344,Screen 2,Combo,,100
ORD109198,CUST16642,,user30@example.com,9.18735E+11,,Cinepolis Plaza,Delhi,12-08-2022,09:30,17-07-2022,Reguler,4,911.32,-5,3807.55,Online,Pending,Online,"A22,B11,A4,C13",1,Cancelled,Agent B,TRUE,BKG82201,Screen 3,Single,FREESNACK,50
ORD101349,CUST39372,,user320@example.com,12345,Ocean's Whisper,Regal Cinema,Chennai,01-11-2019,23:15,18-10-2019,Balcony,4,651.7,25,1955.09,card,Paid,,"B13,C11,B29,B21",1,,Agent C,FALSE,BKG10644,Screen 2,Family,NEW50,
ORD107221,CUST12453,,user506@example.com,98765 43210,Love & Pixels,Cinepolis Plaza,Hyderabad,02-11-2021,22:15,03-10-2021,Regular,1,620.9,25,475.67,Cahs,Failed,,B11,6,,Agent B,FALSE,BKG26271,Screen 1,Combo,FREESNACK,100
ORD100866,CUST4526,John Doe,john527@example.com,9.18093E+11,Broken Strings,,Kolkata,19-11-2022,22:00,08-11-2022,Regular,3,729.18,50,1093.77,Card,Pending,Online,"A25,C13,C26",4,,,TRUE,BKG37924,Screen 3,Family,NEW50,0
ORD109249,CUST32850,,user843@example.com,,Midnight Sonata,Regal Cinema,Bengaluru,11-08-2020,15:45,23-07-2020,Regular,-1,1329.28,-5,,Cahs,Pending,online,,5,,Agent C,FALSE,BKG52416,Screen 1,Combo,save10,
ORD102799,CUST17756,,user549@example.com,9.18609E+11,House of Tricks,Inox Mall,Pune,22-01-2020,20:15,04-01-2020,Regular,-1,659.11,5,,Cash,Failed,Third-Party,,2,Late arrival,Agent C,TRUE,BKG19734,Screen 2,Single,NEW50,200
ORD109925,CUST8086,Amit Sharma,amit768@example.com,9.18347E+11,Ocean's Whisper,PVR Phoenix,Bengaluru,12-10-2025,16:00,03-10-2025,Balcony,2,107.66,0,195.32,Cash,Paid,,"B7,B8",3,Cancelled,,FALSE,BKG35499,Screen 2,,save10,0
ORD104218,CUST38335,Ravi Kumar,ravi191@example.com,9.18769E+11,Midnight Sonata,Cinepolis Plaza,Mumbai,01-01-2023,18:45,25-12-2022,Reguler,3,646.47,0,1939.42,Cahs,Pending,Online,"B5,A12,C27",-1,VIP guest,Agent A,FALSE,BKG13821,Screen 2,Family,FREESNACK,0
ORD102417,CUST41439,Amit Sharma,amit402@example.com,98765 43210,,Grand Theatre,Bengaluru,29-04-2019,16:30,09-04-2019,VIP,-1,872.03,,,,Failed,Online,,4,Late arrival,Agent C,,BKG24231,Screen 2,Combo,NEW50,10
ORD106927,CUST27888,Priya Singh,priya600@example.com,98765 43210,Hidden Truths,Cinepolis Plaza,Pune,29-05-2020,13:00,02-05-2020,premium ,-1,532.34,-5,,,,online,,2,,,,BKG22755,Screen 3,Single,save10,0
ORD100915,CUST43071,,user804@example.com,98765 43210,Final Alarm,Inox Mall,Mumbai,29-07-2024,16:30,02-07-2024,Premium,1,1291.6,,1291.6,Online,Failed,Box Office,C12,6,Cancelled,Agent C,,BKG10331,,Single,save10,10
ORD101767,CUST41219,,user12@example.com,,Love & Pixels,,Hyderabad,26-11-2020,18:15,21-11-2020,premium ,,1083.88,0,,card,Failed,Online,,6,,Agent A,FALSE,BKG39173,Screen 3,,NEW50,
ORD104294,CUST68140,Sangeetha K,sangeetha540@example.com,9.16354E+11,Ocean's Whisper,,Delhi,13-08-2023,11:30,12-08-2023,Premium,2,781.66,,1573.33,Online,Failed,third party,"C15,B13",1,,Agent B,FALSE,BKG14593,Screen 1,,NEW50,50
ORD106561,CUST35979,Sangeetha K,sangeetha631@example.com,98765 43210,Hidden Truths,,Bengaluru,18-01-2024,17:30,14-01-2024,premium ,0,811.23,,,,Failed,third party,,5,,Agent A,FALSE,BKG25369,Screen 1,Family,save10,50
ORD108187,CUST93703,,user418@example.com,12345,Broken Strings,Cinepolis Plaza,Hyderabad,16-11-2020,11:30,21-10-2020,premium ,3,769.19,-5,2432.95,Online,Pending,Online,"B8,C22,C25",5,Late arrival,Agent C,FALSE,BKG31498,Screen 2,Family,,
ORD105703,CUST27547,Amit Sharma,amit717@example.com,9.17245E+11,Ocean's Whisper,Regal Cinema,Pune,05-08-2022,12:45,06-07-2022,Premium,,437.99,0,895.95,card,Pending,Third-Party,,4,Cancelled,,TRUE,BKG29474,Screen 3,Single,save10,100
ORD106191,CUST82060,Sangeetha K,sangeetha61@example.com,12345,Space Riders,Grand Theatre,Bengaluru,22-08-2024,22:30,23-07-2024,VIP,3,1052.96,25,2349.17,card,Pending,online,"B11,B20,A14",4,Cancelled,Agent A,TRUE,BKG87857,,Family,NEW50,50
ORD100014,CUST17683,Priya Singh,priya963@example.com,98765 43210,Hidden Truths,Grand Theatre,Kolkata,22-07-2023,17:00,13-07-2023,premium ,0,1243.24,50,,Online,Pending,third party,,-1,Late arrival,Agent A,,BKG92960,Screen 3,Single,FREESNACK,200
ORD108170,CUST66018,Ravi Kumar,ravi279@example.com,12345,Love & Pixels,Grand Theatre,Kolkata,01-05-2025,19:15,12-04-2025,,,829.49,10,,card,Failed,online,,5,Cancelled,,FALSE,BKG99831,Screen 2,,NEW50,100
ORD106517,CUST81637,,user449@example.com,98765 43210,Space Riders,Inox Mall,Hyderabad,25-01-2021,11:30,06-01-2021,Regular,-1,673.42,-5,,Cash,Pending,Box Office,,3,Late arrival,Agent B,TRUE,BKG98533,Screen 1,Family,FREESNACK,
ORD107410,CUST83913,Ravi Kumar,ravi236@example.com,,Ocean's Whisper,PVR Phoenix,,27-06-2022,09:30,22-06-2022,Regular,4,-50,50,-90,Card,Paid,Third-Party,"B7,C7,A16,B10",,,Agent C,,BKG67996,Screen 1,,NEW50,50
ORD105893,CUST39161,John Doe,,12345,,Inox Mall,Mumbai,20-01-2020,13:15,29-12-2019,Reguler,3,725.16,-5,2264.26,card,,Online,"A13,B16,B27",4,VIP guest,,TRUE,BKG69106,Screen 2,Combo,NEW50,200
ORD108230,CUST66796,,user28@example.com,,Hidden Truths,Cinepolis Plaza,Pune,23-09-2025,15:30,23-09-2025,premium ,1,693.51,10,604.16,Cahs,Pending,third party,B29,1,VIP guest,,TRUE,BKG34045,,Combo,NEW50,
ORD103787,CUST76103,,user190@example.com,,Broken Strings,Cinepolis Plaza,Chennai,15-07-2025,12:15,15-07-2025,Premium,0,873.29,25,,Online,Failed,online,,2,,Agent C,FALSE,BKG67266,Screen 3,,,
ORD107206,CUST66388,,user502@example.com,98765 43210,,,Chennai,02-04-2020,13:30,03-03-2020,,3,169.51,50,264.26,Online,,Third-Party,"C10,B28,B25",5,,Agent B,TRUE,BKG90579,Screen 1,Single,FREESNACK,100
ORD102585,CUST33297,Amit Sharma,amit855@example.com,12345,Ocean's Whisper,Grand Theatre,Chennai,25-08-2023,23:15,28-07-2023,,0,1292.75,5,,Cahs,Failed,,,-1,Cancelled,Agent B,,BKG42475,,Single,FREESNACK,0
ORD107693,CUST70359,,user298@example.com,12345,Love & Pixels,,Ahmedabad,09-12-2023,21:15,05-12-2023,Balcony,1,-50,10,-35,Cahs,Pending,third party,A5,4,Late arrival,Agent C,FALSE,BKG76794,,,NEW50,10
ORD105602,CUST45916,Ravi Kumar,ravi621@example.com,,The Last Frontier,PVR Phoenix,Mumbai,15-06-2025,22:00,04-06-2025,,2,194.92,-5,419.33,card,Pending,Online,"B14,B19",3,Cancelled,Agent C,TRUE,BKG33671,Screen 1,Single,save10,0
ORD102557,CUST66847,,user925@example.com,12345,Midnight Sonata,Grand Theatre,Bengaluru,20-10-2023,16:15,03-10-2023,VIP,,812.17,-5,,Card,,third party,,2,,Agent C,TRUE,BKG24282,Screen 3,,FREESNACK,100
ORD100835,CUST60160,,user24@example.com,98765 43210,Final Alarm,Grand Theatre,Pune,04-08-2024,20:00,13-07-2024,Regular,0,715.78,25,,UPI,,third party,,3,,Agent C,FALSE,BKG16815,Screen 1,Combo,FREESNACK,10
ORD106570,CUST37919,,user777@example.com,98765 43210,Love & Pixels,Cinepolis Plaza,Hyderabad,09-11-2022,12:45,28-10-2022,,,765.06,-5,,Cash,Failed,Third-Party,,3,VIP guest,Agent C,TRUE,BKG53163,Screen 3,Single,save10,0
ORD109185,CUST23264,,user767@example.com,12345,The Silent Echo,Regal Cinema,Delhi,27-02-2019,21:45,26-02-2019,premium ,-1,511.14,,,card,Pending,third party,,,VIP guest,Agent B,,BKG35718,Screen 2,,save10,0
ORD101744,CUST19460,Priya Singh,priya845@example.com,12345,Hidden Truths,Inox Mall,Mumbai,09-11-2022,22:15,10-10-2022,premium ,2,1360.71,25,2051.07,Card,Pending,,"C12,C19",6,VIP guest,Agent B,FALSE,BKG59787,Screen 1,Single,save10,0
ORD104263,CUST77263,Priya Singh,,12345,The Silent Echo,PVR Phoenix,Bengaluru,08-02-2021,15:00,13-01-2021,premium ,2,1419.23,25,2138.85,Online,Paid,Third-Party,"A20,C11",,,Agent B,TRUE,BKG17415,,Combo,NEW50,50
ORD101193,CUST41630,Ravi Kumar,ravi296@example.com,98765 43210,Ocean's Whisper,Regal Cinema,Pune,09-03-2020,14:15,20-02-2020,,,1130.58,10,,Cash,,,,1,Late arrival,Agent A,,BKG94104,Screen 1,Combo,,0
ORD102937,CUST51605,Priya Singh,priya971@example.com,9.16442E+11,,PVR Phoenix,Bengaluru,21-03-2020,12:30,23-02-2020,Regular,4,1287.09,15,4386.12,UPI,,online,"A28,C21,A2,A4",,VIP guest,Agent C,FALSE,BKG90136,Screen 2,Family,save10,10
ORD107527,CUST60737,Amit Sharma,amit440@example.com,,Ocean's Whisper,,Chennai,25-12-2019,22:30,25-11-2019,VIP,0,0,25,,Online,Pending,Third-Party,,5,,Agent A,TRUE,BKG36781,,Single,save10,10
ORD103180,CUST45954,,user681@example.com,98765 43210,Final Alarm,,Hyderabad,29-01-2025,11:30,23-01-2025,Regular,1,372.76,25,279.57,Cahs,Pending,online,C27,1,Late arrival,Agent C,,BKG93757,Screen 3,Family,NEW50,
ORD101220,CUST99622,Sangeetha K,sangeetha178@example.com,,House of Tricks,Inox Mall,,17-12-2023,11:30,03-12-2023,VIP,2,1153.86,-5,2433.11,,Paid,Third-Party,"A28,A2",-1,VIP guest,Agent A,,BKG95316,Screen 1,Combo,,50
ORD103753,CUST91266,Amit Sharma,amit504@example.com,98765 43210,Love & Pixels,PVR Phoenix,Mumbai,16-07-2021,10:00,16-07-2021,premium ,4,583.65,15,1994.4,Cahs,,Online,"A22,C15,B23,A3",-1,Cancelled,Agent A,FALSE,BKG97005,Screen 1,,NEW50,
ORD107775,CUST44017,John Doe,john852@example.com,9.19587E+11,Broken Strings,PVR Phoenix,Delhi,19-02-2021,17:15,10-02-2021,premium ,4,175.25,50,350.5,Card,Failed,Box Office,"B30,A21,A20,A28",1,,Agent B,TRUE,BKG82824,,,FREESNACK,100
ORD101194,CUST84438,Priya Singh,priya448@example.com,12345,Final Alarm,Inox Mall,Kolkata,03-01-2024,16:15,28-12-2023,,,1341.08,10,,card,Paid,Box Office,,-1,,Agent A,FALSE,BKG55434,Screen 2,Family,,50
ORD102627,CUST47523,,user380@example.com,98765 43210,Space Riders,Grand Theatre,Ahmedabad,15-04-2020,09:30,01-04-2020,Balcony,,1073.35,5,,,Paid,third party,,2,Cancelled,,TRUE,BKG81518,Screen 1,Single,FREESNACK,100
ORD109205,CUST66397,Ravi Kumar,ravi69@example.com,12345,Love & Pixels,,Mumbai,07-02-2022,19:45,21-01-2022,Reguler,4,472.32,5,1804.82,Card,Pending,Online,"C6,C3,C28,A18",3,VIP guest,Agent C,FALSE,BKG33999,Screen 1,Single,FREESNACK,200
ORD107760,CUST33729,,user723@example.com,9.19547E+11,Broken Strings,Inox Mall,Mumbai,05-07-2021,14:45,10-06-2021,Reguler,3,1288.46,0,3865.39,Cahs,Paid,Box Office,"C13,B25,A24",4,,Agent B,FALSE,BKG45829,Screen 3,,,
ORD109250,CUST3384,John Doe,john985@example.com,,Broken Strings,,Mumbai,20-07-2019,22:30,22-06-2019,Regular,0,274.64,,,card,Pending,online,,-1,VIP guest,Agent B,FALSE,BKG29334,Screen 1,,,50
ORD104174,CUST83512,,user70@example.com,98765 43210,Final Alarm,Regal Cinema,Ahmedabad,04-04-2022,21:00,23-03-2022,Reguler,1,1375.96,-5,1424.76,Cash,Failed,Third-Party,C17,,VIP guest,Agent A,FALSE,BKG16073,Screen 1,,NEW50,50
ORD101698,CUST76442,,user20@example.com,98765 43210,Ocean's Whisper,PVR Phoenix,Mumbai,20-09-2023,17:45,09-09-2023,,-1,141.67,10,,UPI,,Third-Party,,2,VIP guest,Agent A,FALSE,BKG11835,Screen 3,Combo,save10,100
ORD108725,CUST78924,,user682@example.com,9.18171E+11,,,Hyderabad,15-06-2025,14:00,20-05-2025,Regular,2,540.94,15,899.6,Cahs,Pending,third party,"C28,C3",5,,,,BKG32633,Screen 3,Family,,200
ORD102476,CUST75086,Amit Sharma,amit233@example.com,,Broken Strings,PVR Phoenix,Pune,15-07-2020,18:45,15-06-2020,Balcony,,1010.64,-5,,UPI,Paid,Third-Party,,5,Late arrival,Agent B,FALSE,BKG30390,Screen 1,Family,save10,
ORD108103,CUST21495,,user965@example.com,,Broken Strings,Grand Theatre,Delhi,01-11-2020,16:30,28-10-2020,Premium,3,1220.81,0,3672.44,Online,Pending,,"B14,C25,A30",5,,Agent A,,BKG51660,Screen 2,Combo,NEW50,200
ORD107505,CUST44324,John Doe,john887@example.com,9.19038E+11,Space Riders,Cinepolis Plaza,Ahmedabad,01-08-2021,14:15,04-07-2021,Premium,-1,894.72,25,,card,Paid,Third-Party,,3,Late arrival,Agent B,FALSE,BKG22415,Screen 3,Combo,save10,10
ORD102082,CUST86763,Sangeetha K,sangeetha320@example.com,9.18343E+11,Love & Pixels,PVR Phoenix,Kolkata,31-07-2023,17:45,01-07-2023,Regular,1,1398.05,15,1198.34,Card,Pending,Online,B7,5,VIP guest,Agent A,FALSE,BKG92190,,,FREESNACK,
ORD106851,CUST50223,Sangeetha K,sangeetha387@example.com,12345,,Cinepolis Plaza,,31-10-2019,10:00,14-10-2019,Premium,3,1480.57,50,2220.85,UPI,Pending,third party,"A12,B5,B30",6,Cancelled,Agent B,,BKG91107,Screen 2,,,100
ORD107247,CUST17865,,user16@example.com,12345,Hidden Truths,Cinepolis Plaza,Ahmedabad,07-07-2020,21:00,05-07-2020,,1,1062.65,15,883.25,Card,Failed,online,A3,-1,,Agent B,FALSE,BKG44377,,,,100
ORD106286,CUST51668,John Doe,john548@example.com,,Midnight Sonata,PVR Phoenix,Kolkata,27-03-2021,15:15,26-02-2021,,,222.08,15,,Cash,Pending,,,1,,,TRUE,BKG23394,,,,10
ORD104466,CUST64602,Ravi Kumar,ravi844@example.com,9.1706E+11,Midnight Sonata,Regal Cinema,,30-11-2023,23:15,06-11-2023,Reguler,4,680.44,10,2449.59,card,Pending,,"A3,C16,B14,B29",3,,Agent C,TRUE,BKG74969,Screen 3,Combo,FREESNACK,100
ORD100485,CUST20884,Amit Sharma,amit325@example.com,,Midnight Sonata,Grand Theatre,Mumbai,18-10-2020,10:30,23-09-2020,Regular,2,842.33,15,1431.96,Online,Pending,Box Office,"A9,A1",4,VIP guest,,TRUE,BKG60685,,Combo,FREESNACK,
ORD109070,CUST8042,Priya Singh,priya741@example.com,12345,Final Alarm,Regal Cinema,Hyderabad,03-09-2024,22:45,24-08-2024,premium ,4,1264,15,4277.61,,Pending,online,"B12,C21,B21,A18",1,Cancelled,Agent A,TRUE,BKG26416,Screen 2,Family,save10,10
ORD109084,CUST6039,Priya Singh,priya978@example.com,9.17343E+11,,Cinepolis Plaza,Hyderabad,12-08-2019,19:45,01-08-2019,VIP,0,1128.5,10,,Online,Pending,online,,5,,,TRUE,BKG91694,Screen 3,Combo,FREESNACK,0
ORD103330,CUST22987,John Doe,john276@example.com,9.18532E+11,,,Mumbai,27-05-2025,21:00,07-05-2025,Premium,,-50,25,4433.54,UPI,Failed,Third-Party,,2,,Agent A,FALSE,BKG83975,Screen 2,Family,NEW50,100
ORD104616,CUST17832,,user986@example.com,12345,Hidden Truths,Inox Mall,Hyderabad,24-07-2020,14:30,24-07-2020,Premium,2,573.32,-5,1203.98,Card,,online,"B8,B4",1,VIP guest,Agent A,FALSE,BKG17834,Screen 3,Family,FREESNACK,10
ORD104667,CUST74283,John Doe,john856@example.com,98765 43210,The Last Frontier,,Chennai,13-08-2020,23:45,18-07-2020,Balcony,4,533.55,15,1814.08,card,Failed,Online,"B7,B9,B12,A15",3,Late arrival,Agent A,TRUE,BKG20707,Screen 3,Family,save10,
ORD102647,CUST85326,Sangeetha K,sangeetha889@example.com,12345,Space Riders,Grand Theatre,Kolkata,14-09-2019,15:45,20-08-2019,Reguler,3,1069.85,10,2868.59,UPI,,online,"B23,B18,B20",1,VIP guest,Agent C,TRUE,BKG65496,,Single,NEW50,10
ORD102454,CUST59614,Amit Sharma,amit980@example.com,9.18694E+11,Midnight Sonata,PVR Phoenix,Mumbai,20-12-2021,15:30,16-12-2021,Regular,-1,281.23,50,,UPI,Failed,Box Office,,2,Late arrival,Agent A,FALSE,BKG33132,,Family,NEW50,0
